,name,steam_id,developers,reviews,positives,is_free,units_sold,prices_eu,final_revenue,genre
467210,Evo Explores,467210,Kyrylo Kuzyk,81,78,False,2430,3.99,9695.7,"Casual, Indie"
1136330,Hazumi and the Pregnation,1136330,Mihiraghi,81,75,False,2430,9.99,24275.7,"Indie, RPG"
497440,HOMEBOUND,497440,Quixel,80,34,False,2400,,,"Action, Adventure, Casual"
493580,Hidden Object - 12 in 1 bundle,493580,Mzone,80,39,False,2400,5.99,14376.0,Adventure
479100,Music Wars Empire,479100,Antuan Johnson,80,40,False,2400,14.99,35976.0,"Indie, Simulation, Strategy"
1146300,Land of War - The Beginning,1146300,MS GAMES,80,39,False,2400,14.99,35976.0,"Action, Adventure"
471920,Pan-Pan,471920,Spelkraft,80,69,False,2400,12.99,31176.0,"Adventure, Indie"
423810,Marooners,423810,M2H,80,43,False,2400,9.99,23976.0,"Action, Casual, Indie"
505210,Neon Space 2,505210,EGAMER,79,54,False,2370,10.99,26046.3,"Action, Adventure, Casual, Indie, Strategy"
423320,Pendragon Rising,423320,Choice of Games,79,65,False,2370,3.29,7797.3,"Indie, RPG"
1151450,Utawarerumono: Prelude to the Fallen,1151450,AQUAPLUS,79,76,False,2370,49.99,118476.3,"Adventure, RPG, Simulation, Strategy"
461220,Beglitched,461220,Hexecutable,79,71,False,2370,8.19,19410.3,"Adventure, Indie"
448910,Axes and Acres,448910,BrainGoodGames,79,69,False,2370,9.99,23676.3,"Indie, Strategy"
458480,Mythic Wonders: The Philosopher's Stone,458480,Organic 2 Digital Studio,79,72,False,2370,9.99,23676.3,"Adventure, Casual"
1158690,Uncharted Ocean,1158690,HiRabbit,79,62,False,2370,3.99,9456.300000000001,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
452970,Asemblance,452970,Nilo Studios,78,49,False,2340,6.99,16356.6,"Adventure, Indie"
1198740,Colony Siege,1198740,Finifugal Games,78,72,False,2340,12.49,29226.600000000002,"Simulation, Strategy"
1138580,Farmington County: The Ultimate Farming Tycoon Simulator,1138580,"Grenoble Interactive, LLC",78,70,False,2340,12.49,29226.600000000002,"Indie, Simulation, Strategy, Early Access"
1188080,Cats are Liquid - A Better Place,1188080,Last Quarter Studios,78,73,False,2340,1.59,3720.6000000000004,"Adventure, Indie"
1144910,Space Gladiators,1144910,Thomas Gervraud,78,77,False,2340,14.99,35076.6,"Action, Indie"
454160,Dark Fear,454160,Arif Games,78,75,False,2340,3.99,9336.6,"Adventure, Indie, RPG"
439720,Unending Galaxy,439720,Anarkis Gaming,77,46,False,2310,7.49,17301.9,"Indie, Simulation, Strategy"
453300,A Healer Only Lives Twice,453300,Pon Pon Games,77,59,False,2310,4.99,11526.9,"Indie, RPG, Strategy"
1126890,Urban Cards,1126890,Hues Games,77,63,False,2310,12.49,28851.9,"Indie, Strategy"
474980,Cat President ~A More Purrfect Union~,474980,"Oh, a Rock! Studios",77,69,False,2310,8.99,20766.9,"Casual, Indie, Simulation"
1127310,HelixVision,1127310,"Bo3b Johnson,Markus Gündert",76,49,False,2280,3.99,9097.2,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Strategy, Early Access"
438340,Drizzlepath: Genie,438340,Tonguç Bodur,76,45,False,2280,3.29,7501.2,"Adventure, Casual, Indie"
448440,Bizarre Earthquake,448440,Proximity Games,76,38,False,2280,1.59,3625.2000000000003,"Adventure, Indie"
469890,Space Codex,469890,takk,76,64,False,2280,0.99,2257.2,Casual
489930,Adventures of Bertram Fiddle 2: A Bleaker Predicklement,489930,Rumpus,76,62,False,2280,7.39,16849.2,"Adventure, Casual, Indie"
423770,Our Love Will Grow,423770,John Wizard,76,58,False,2280,4.99,11377.2,"Adventure, Indie, RPG, Simulation"
439370,Midair,439370,Archetype Studios,76,58,True,2280,,,"Action, Free to Play, Indie, Massively Multiplayer"
1169020,Dark Fall: Ghost Vigil,1169020,Darkling Room,75,69,False,2250,8.99,20227.5,"Adventure, Indie"
456180,The American Dream,456180,Samurai Punk,75,46,False,2250,19.99,44977.5,"Action, Adventure, Indie"
1171310,Valakas Story,1171310,Narko Games,75,51,False,2250,3.29,7402.5,"Action, Adventure, Casual"
433190,CDF Starfighter VR,433190,MAG Studios,75,48,False,2250,24.99,56227.5,"Action, Adventure, Casual, Indie, Simulation"
431910,Psychocat: The Answer,431910,Chewa,75,62,False,2250,0.99,2227.5,"Action, Casual, Indie"
449060,Cellar,449060,Vertical Skull Games,75,63,False,2250,0.99,2227.5,"Adventure, Casual, Indie"
706490,Little hidden city,706490,3dinvis games,75,45,False,2250,0.79,1777.5,"Adventure, Casual, Indie"
456170,Bannerman,456170,Armitage Games,74,58,False,2220,8.19,18181.8,"Action, Adventure, Indie"
1157750,CATGIRL LOVER 2,1157750,CUTE ANIME GIRLS,74,59,False,2220,1.59,3529.8,"Adventure, Casual, Indie, RPG"
1156250,The Exorcist: Legion VR (Deluxe Edition),1156250,Wolf & Wood Interactive Ltd,74,60,False,2220,20.99,46597.799999999996,"Adventure, Indie, Simulation"
429530,Falcon 4.0,429530,Microprose,74,58,False,2220,6.99,15517.800000000001,Simulation
422760,Ocean Rift,422760,Llyr ap Cenydd,74,58,False,2220,9.99,22177.8,"Adventure, Casual, Indie"
492220,Bohemian Killing,492220,The Moonwalls,74,46,False,2220,12.99,28837.8,"Adventure, Indie"
1157940,Gnomes & Goblins,1157940,"Wevr, Inc.",74,55,False,2220,24.99,55477.799999999996,"Adventure, Casual, Indie, Simulation"
1146100,The Rising of the Shield Hero : Relive The Animation,1146100,KADOKAWA CORPORATION,74,55,False,2220,13.29,29503.8,"Indie, RPG"
431810,Rencounter,431810,SPVD,73,46,False,2190,5.99,13118.1,"Indie, RPG, Strategy"
461780,Moonstone Tavern - A Fantasy Tavern Sim!,461780,"Trevor Jones,Trevor Jones",73,21,False,2190,7.99,17498.100000000002,"Indie, RPG, Simulation"
450170,BOOR,450170,DazlogStudio,73,54,False,2190,0.99,2168.1,"Adventure, Casual, Indie"
501190,Axis Football 2016,501190,Axis Games,73,48,False,2190,3.99,8738.1,"Simulation, Sports"
1184840,Chaos Galaxy,1184840,Han Zhiyu,73,65,False,2190,12.49,27353.100000000002,"Indie, Strategy"
447800,LostWinds 2: Winter of the Melodias,447800,Frontier Developments,73,59,False,2190,9.99,21878.100000000002,Adventure
444580,ALONE IN SPACE,444580,Butterflyware,73,26,False,2190,9.99,21878.100000000002,Adventure
453100,Frederic: Resurrection of Music Director's Cut,453100,Forever Entertainment S. A.,73,62,False,2190,5.99,13118.1,"Action, Casual, Indie"
1187940,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,1187940,MAGES. Inc.,73,28,False,2190,19.99,43778.1,"Action, Adventure, RPG"
498660,Mind Spheres,498660,Microblast Games,72,59,False,2160,0.39,842.4,"Casual, Indie, Sports"
1150890,The Bunker 69,1150890,"xxxmenshxxx,Feodosiy",72,55,False,2160,3.29,7106.4,"Adventure, Indie"
1198050,War Remains: Dan Carlin Presents an Immersive Memory,1198050,Flight School Studio,72,55,False,2160,3.99,8618.4,Casual
428630,White Mirror,428630,GDNomad,72,22,False,2160,3.99,8618.4,Indie
501110,Mount Wingsuit,501110,Ninja Whale Studios,72,47,False,2160,14.99,32378.4,"Action, Indie, Simulation, Sports"
494960,Twisted Arrow,494960,Phaser Lock Interactive,71,61,False,2130,12.49,26603.7,"Action, Adventure"
460780,Avadon 3: The Warborn,460780,Spiderweb Software,71,66,False,2130,19.99,42578.7,"Adventure, Indie, RPG, Strategy"
500870,Riddles Of The Past,500870,"MysteryTag,Far Mills",71,46,False,2130,6.99,14888.7,"Casual, Indie"
492710,VR Ping Pong,492710,Reddoll Srl,71,53,False,2130,9.99,21278.7,"Casual, Indie, Simulation, Sports"
1137490,Invasion 2037,1137490,Little Beavers Games,71,45,False,2130,11.49,24473.7,"Action, Adventure, Indie, Simulation, Early Access"
473470,Purgatory,473470,Eduard Mirica,71,41,False,2130,0.79,1682.7,"Action, Adventure, Indie, RPG, Strategy"
438320,Rush Rover,438320,radio,71,64,False,2130,4.99,10628.7,"Action, Adventure, Indie"
425600,The Order of the Thorne - The King's Challenge,425600,Infamous Quests,71,61,False,2130,9.99,21278.7,"Adventure, Indie"
1116880,The Heroic Legend of Eagarlnia,1116880,HongShou Studio,70,60,False,2100,10.79,22659.0,"Indie, Strategy, Early Access"
496260,Corona Blossom Vol.1 Gift From the Galaxy,496260,Frontwing,70,66,False,2100,9.99,20979.0,"Adventure, Casual"
460230,Starters Orders 6 Horse Racing,460230,Strategic Designs Ltd.,70,52,False,2100,39.99,83979.0,"Simulation, Sports, Strategy"
488040,VR Toolbox: 360 Desktop,488040,MyDream Interactive Inc.,70,50,False,2100,8.19,17199.0,"Animation & Modeling, Utilities"
434740,Lichtspeer,434740,Lichthund,70,55,False,2100,,,"Action, Adventure, Indie"
496340,Fighting Fantasy Legends,496340,Nomad Games,70,44,False,2100,5.69,11949.0,"Adventure, Indie, RPG"
468240,VR Regatta - The Sailing Game,468240,MarineVerse,70,60,False,2100,24.99,52479.0,"Racing, Simulation, Sports"
1156000,Raindancer,1156000,Strange Creatures Studio LLC,70,63,False,2100,0.79,1659.0,"Action, Adventure, Indie, RPG"
501350,Dimension Hunter VR,501350,Pocket Money Games,70,53,False,2100,0.79,1659.0,"Violent, Gore, Action, Indie"
1144440,UnderParty,1144440,SekaiFrieden,69,61,False,2070,5.5,11385.0,"Action, Adventure, Indie"
501760,Francisca,501760,Kiddy,69,32,False,2070,0.99,2049.3,"Action, Adventure, Casual, Indie"
446600,Magi Trials,446600,Dharker Studio,69,57,False,2070,10.79,22335.3,"Adventure, Casual, Indie"
492340,Pixel Cup Soccer 17,492340,Batovi Games Studio,69,58,False,2070,9.99,20679.3,"Action, Casual, Indie, Sports, Early Access"
1139870,The Dark Eye : Book of Heroes,1139870,Random Potion Oy,69,28,False,2070,9.99,20679.3,RPG
427860,The Next World,427860,Illuminated Games,69,47,False,2070,12.99,26889.3,"Adventure, Casual, Indie"
485490,Dungeon Journey,485490,"Carbomb Software,Nova Dimension",69,56,False,2070,1.99,4119.3,"Action, Adventure, Casual, Indie, RPG, Simulation"
467000,Insincere,467000,Astronomic Games,69,35,False,2070,3.99,8259.300000000001,"Action, Indie"
443020,Victory and Glory: Napoleon,443020,Electric Games,69,53,False,2070,27.99,57939.299999999996,Strategy
447180,My Secret Pets!,447180,Dogenzaka Lab,68,43,False,2040,15.99,32619.600000000002,Adventure
1156360,Peaceful Days,1156360,Nhat Nguyen,68,64,False,2040,8.19,16707.6,"Indie, RPG, Simulation, Early Access"
432940,Breakneck,432940,PikPok,68,51,False,2040,9.99,20379.600000000002,"Action, Racing"
490950,Frost,490950,Jérôme Bodin,68,62,False,2040,6.99,14259.6,Strategy
453270,Madness Cubed,453270,"epic dreams,diman production,nobodyshot",68,43,False,2040,1.59,3243.6000000000004,"Action, Adventure, Indie, Massively Multiplayer, Simulation"
468070,90 Minute Fever - Football (Soccer) Manager MMO,468070,Isokron,68,42,True,2040,,,"Massively Multiplayer, Simulation, Sports, Early Access"
1156590,Morels: The Hunt,1156590,Abrams Studios,68,57,False,2040,16.79,34251.6,"Adventure, Casual, Indie, Simulation"
1171270,TroubleDays,1171270,"qureate,iMel Inc.",68,60,False,2040,10.79,22011.6,"Adventure, Indie"
428540,Fragments of Him,428540,Sassybot,67,54,False,2010,9.99,20079.9,"Casual, Indie"
1181000,UBERMOSH:OMEGA,1181000,Walter Machado,67,65,False,2010,3.9,7839.0,"Action, Indie"
1192730,ADULT SHERIFF,1192730,Konnichiwa Games,67,44,False,2010,0.79,1587.9,"Action, Adventure, Casual, Indie, RPG, Simulation"
454190,Cubicolor,454190,Moltenplay,67,61,False,2010,1.99,3999.9,"Casual, Indie"
1163600,Omega Labyrinth Life,1163600,Matrix,67,53,False,2010,59.99,120579.90000000001,RPG
429390,XenoShyft,429390,Cool Mini or Not,66,44,False,1980,9.99,19780.2,"Casual, Indie, Strategy"
459550,Catch Canvas,459550,"Unwonted Studios,Razzart Visual",66,48,False,1980,,,"Casual, Indie, Simulation"
485950,Rise of the Ancients,485950,Talentplace,66,18,False,1980,0.9,1782.0,"Indie, Strategy"
496490,Virtual Battlemap,496490,Dragom,66,33,False,1980,27.99,55420.2,"Design & Illustration, Utilities"
496760,The Beast Within: A Gabriel Knight® Mystery,496760,Sierra On-Line,66,62,False,1980,5.99,11860.2,Adventure
451920,Thorne - Death Merchants,451920,Thorne Games,66,44,False,1980,3.29,6514.2,"Action, Adventure, Indie, RPG, Strategy"
501860,Slayer Shock,501860,Minor Key Games,66,38,False,1980,17.99,35620.2,"Action, Indie, RPG, Strategy"
438020,AI: Rampage,438020,Sekerin Productions,65,13,False,1950,1.59,3100.5,"Action, Indie, Strategy"
467320,God of Word,467320,Mega Dwarf Inc.,65,52,False,1950,3.99,7780.5,"Action, Casual, Indie, RPG"
463800,FreeHolder,463800,RogueWare,65,52,False,1950,8.19,15970.499999999998,"Indie, RPG, Simulation, Strategy, Early Access"
461230,Dashy Square,461230,"Kastriot Sulejmani,Logan Gerrol",65,54,False,1950,2.99,5830.5,"Action, Indie"
467390,Approaching Blocks,467390,Dymchick1,65,35,False,1950,1.99,3880.5,"Casual, Indie"
1194840,Frog Fractions: Game of the Decade Edition,1194840,"Twinbeard, Inc.",65,65,True,1950,,,"Action, Adventure, Casual, Free to Play, Indie, Simulation"
1163040,Billion Road,1163040,BANDAI NAMCO Entertainment Inc.,65,49,False,1950,16.79,32740.5,"Casual, Strategy"
454180,CrazyCars3D,454180,AneaGames,65,44,False,1950,2.99,5830.5,"Action, Adventure, Casual, Indie, Racing, Simulation"
432190,Chef Solitaire: USA,432190,The Revills Games,65,60,False,1950,2.39,4660.5,"Casual, Indie"
446540,Smash Up,446540,Nomad Games,65,37,False,1950,5.69,11095.5,Strategy
443330,Malus Code,443330,"M2 Co.,LTD",65,46,False,1950,12.99,25330.5,Adventure
1114830,Armor Clash 3 [RTS],1114830,Windforce,65,37,False,1950,12.49,24355.5,"Action, Indie, Simulation, Strategy"
1184990,Huuma Mina: The Secret of Immortality,1184990,Hajime Doujin Circle,65,60,False,1950,12.49,24355.5,"Action, Indie"
1172520,Colorgrid,1172520,Minimol Games,65,58,False,1950,0.79,1540.5,"Casual, Strategy"
461010,Roll'd,461010,MGP Studios,65,51,False,1950,0.99,1930.5,"Action, Casual, Indie, Racing"
457890,TumbleSeed,457890,"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich",64,58,False,1920,14.99,28780.8,"Action, Adventure, Indie"
485730,Shift,485730,Black Lime Studio,64,49,False,1920,0.99,1900.8,"Indie, Strategy"
454550,Qubicle Voxel Editor,454550,Minddesk Software GmbH,64,42,False,1920,12.49,23980.8,"Animation & Modeling, Design & Illustration"
445750,Settled,445750,Allen Dayan,64,55,False,1920,0.99,1900.8,"Adventure, Indie"
439460,Ships 2017,439460,FragOut,64,25,False,1920,14.99,28780.8,"Indie, Simulation"
494830,ViveSpray,494830,ciwolsey,64,42,False,1920,3.29,6316.8,"Casual, Indie, Simulation"
466660,Stash,466660,Frogdice,64,52,True,1920,,,"Adventure, Free to Play, Indie, Massively Multiplayer, RPG"
443650,Wailing Heights,443650,Outsider Games,64,46,False,1920,9.99,19180.8,"Adventure, Indie"
1115640,英雄群侠传II,1115640,熊窝dodox,64,56,False,1920,16.79,32236.8,"Adventure, Indie, RPG, Strategy"
1155880,The Bonfire 2: Uncharted Shores,1155880,Xigma Games,63,34,False,1890,9.99,18881.100000000002,"Indie, Simulation, Strategy"
450140,Seven Kingdoms: Ancient Adversaries,450140,Enlight Software Limited,63,62,False,1890,5.99,11321.1,Strategy
478950,V ARRR,478950,Blackjard Softworks,63,42,False,1890,9.99,18881.100000000002,"Action, Adventure, Indie, Simulation"
476920,Amulet of Dreams,476920,"Mysterytag,Argali Entertainment",63,30,False,1890,6.99,13211.1,"Adventure, Casual, Indie"
431840,3DRPG,431840,Doomster Entertainment,63,44,False,1890,3.99,7541.1,"Adventure, Indie, RPG"
496740,Discovering Space 2,496740,Discovering VR,63,46,False,1890,9.99,18881.100000000002,"Casual, Indie, Simulation"
465660,Franchise Hockey Manager 3,465660,Out of the Park Developments,63,35,False,1890,19.99,37781.1,"Indie, Simulation, Sports, Strategy"
1175200,Forbidden Ingress,1175200,Strange_Indie_Team,63,44,False,1890,3.99,7541.1,"Action, Adventure, Indie, Massively Multiplayer"
435100,2Dark,435100,Gloomywood,62,42,False,1860,24.99,46481.399999999994,"Adventure, Indie"
448000,Sparkle ZERO,448000,MMEU,62,27,False,1860,4.99,9281.4,"Action, Indie, Simulation"
429580,A Wild Catgirl Appears!,429580,NewWestGames,62,39,False,1860,1.49,2771.4,Adventure
1174390,ANNIE:Last Hope,1174390,Pixel Rice,62,53,False,1860,8.19,15233.4,"Action, Adventure, Indie, RPG"
432250,Soviet City,432250,chickeninthecornstudio,61,42,False,1830,11.99,21941.7,"Indie, Simulation, Strategy, Early Access"
457490,"Forgotten, Not Lost - A Kinetic Novel",457490,Afterthought Studios,61,51,False,1830,1.99,3641.7,"Casual, Indie, RPG, Simulation"
501840,Don't Disturb,501840,Midnight Party,61,45,False,1830,1.57,2873.1,Indie
454220,The Temporal Invasion,454220,Hybriona Labs,61,43,False,1830,6.99,12791.7,"Adventure, Indie, Simulation"
480480,Slash or Die,480480,ClickGames,61,49,False,1830,4.99,9131.7,"Action, Indie"
503210,Sentry Knight Tactics,503210,"Tyler Myers,Justin Wolf",61,45,False,1830,4.99,9131.7,"Action, Adventure, Indie, RPG, Strategy"
425340,Space Moth DX,425340,1CC Games,61,54,False,1830,3.99,7301.700000000001,"Action, Indie"
440020,bit Dungeon+,440020,Dolores Entertainment,61,22,False,1830,,,"Indie, RPG"
1151120,Arrest of a stone Buddha,1151120,yeo,61,49,False,1830,12.49,22856.7,"Action, Indie, RPG"
1142830,9-nine-:Episode 3,1142830,PALETTE,61,61,False,1830,16.79,30725.699999999997,"Action, Casual, Simulation"
1122040,Kaede the Eliminator / Eliminator 小枫,1122040,Moyashi Research Institute,61,50,False,1830,20.99,38411.7,"Action, Indie"
444130,Auralux: Constellations,444130,"War Drum Studios,E McNeill",60,44,False,1800,9.99,17982.0,"Casual, Indie, Strategy"
437530,A Blind Legend,437530,Dowino,60,43,False,1800,6.99,12582.0,"Action, Adventure, Indie"
1149710,Tesla Force,1149710,10tons Ltd,60,45,False,1800,14.99,26982.0,"Action, Adventure, Indie, RPG"
470780,She Remembered Caterpillars,470780,jumpsuit entertainment UG (haftungsbeschränkt),60,59,False,1800,11.99,21582.0,Indie
441350,Assault Suit Leynos,441350,Dracue Software,60,44,False,1800,19.99,35982.0,Action
1180540,Puddle Knights,1180540,Lockpickle,60,59,False,1800,8.19,14742.0,"Casual, Indie, Strategy"
494360,Barrow Hill: Curse of the Ancient Circle,494360,Shadow Tor Studios,60,55,False,1800,7.99,14382.0,"Adventure, Indie"
1133330,Helicopter Simulator,1133330,Lines Studio,60,41,False,1800,20.99,37782.0,"Simulation, Early Access"
1142220,Beat Aim - Rhythm FPS Shooter,1142220,Kamyker,60,49,False,1800,13.49,24282.0,"Action, Indie, Simulation, Early Access"
447700,Crystal Crisis,447700,"Nicalis, Inc.",60,50,False,1800,16.79,30222.0,"Action, Casual"
1127450,Lewd & Nude | Anime Collector,1127450,Squids Around,59,50,False,1770,,,"Casual, Indie, Simulation"
470270,Tribal Pass,470270,"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",59,42,False,1770,5.69,10071.300000000001,"Action, Adventure, Indie"
492370,Affairs of the Court: Choice of Romance,492370,Choice of Games,59,46,False,1770,4.99,8832.300000000001,"Adventure, Indie, RPG"
434880,Hieroglyphika,434880,M. Hanka,59,38,False,1770,9.99,17682.3,"RPG, Strategy"
504710,Music Maker 2017 Steam Edition,504710,MAGIX Software GmbH,59,27,False,1770,59.99,106182.3,Audio Production
433920,Aveyond 4: Shadow of the Mist,433920,"Amaranth Games, LLC",58,52,False,1740,14.99,26082.600000000002,"Adventure, Indie, RPG"
465170,Crime Secrets: Crimson Lily,465170,One More Level,58,35,False,1740,7.99,13902.6,"Adventure, Casual"
504920,39 Days to Mars,504920,It's Anecdotal,58,46,False,1740,12.49,21732.600000000002,"Adventure, Indie"
500580,Kitty Cat: Jigsaw Puzzles,500580,EnsenaSoft,58,56,False,1740,0.79,1374.6000000000001,Casual
449460,Commands & Colors: The Great War,449460,HexWar Games,58,37,False,1740,19.99,34782.6,Strategy
1162070,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,1162070,赤瞳大白猫,58,55,False,1740,2.39,4158.6,Indie
494100,ENIGMA:,494100,Uzumeya,58,56,False,1740,12.49,21732.600000000002,"Adventure, Indie"
